"","county_year","county","year","pop_county","pop_national","Bezirksverwaltung_im","county_im","Date_im","ims","imb","ime","fim","sum_im","year_im","day","month","typ_im","year_prisoners","tgs","parrests","ovs","opks","city_county","zersetz","zersetz_and_prevent","objektdienststellen","all26","initiated_telephone","realised_telephone","tapped_calls","transcribed_calls","initiated_roomcontrol","realised_roomcontrol","reports_roomcontrol","initiated_acustic","realised_acustic","reports_acustic","Hauptamtliche_Mitarbeiter_Abt26","territory_1988","cities","districtcapital","dist_border","protests53","poland","WGTV","dist_Berlin","districtcapital.1","WGTV_continuous","exits_89","pop_change_80to88","canton_year","district","Jahr.y","Wohnbevölkerung","mannlich","weiblich","percentage_employed_persons","percentage_construction_workers","percentage_farmers","industrial_productivity","available_flats","hospital_beds_per10000cit","theater_performances","theater_guests","canton.y","petition_sum","so2","staub","flats_per_ht","hospital_beds_per_ht","theater_perf_per_ht","theater_guests_per_ht","percentage_female","pop.log","ovs_clean","opks_clean","sum_im_clean","ims_clean","ims_impute","opks_impute","ovs_impute","sum_im_impute","imb_impute","ims_only_impute","zersetz_and_prevent_impute","realised_telephone_imputed","realised_roomcontrol_imputed","realised_acustic_imputed","abt26_imputed","pris_per_capita","opks_per_capita","ims_per_capita","total_ims_per_capita","ovs_per_capita","sum_im_impute_per_capita","opks_impute_per_capita","imb_impute_per_capita","ovs_impute_per_capita","pris_per_ht","opks_per_ht","ims_per_ht","total_ims_per_ht","imb_per_ht","ovs_per_ht","sum_im_impute_per_ht","opks_impute_per_ht","imb_impute_per_ht","ovs_impute_per_ht","ims_only_impute_per_ht","pop_change_yearly"
"368","Görlitz-Land _ 1984","Görlitz-Land",1984,29762,16659957,"Dresden","Görlitz-Land","31/12/84",NA,NA,NA,NA,NA,NA,NA,NA,NA,1984,1206,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359,2,0,212.383479844,37,1,0,184.202777921,FALSE,0.0657550434709209,126,-0.0822674877625138,"Dresden _ 1984","Dresden",1984,1783.2,831.8,951.4,912.4,6,7.9,205,20044,97,2795,1227,"Dresden",NA,NA,NA,67347.6244876016,970,9391.16994825617,4122.70680733822,0.533535217586362,10.30098769099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1157.5,NA,145,48.5,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.21809552258621
"369","Görlitz-Land _ 1985","Görlitz-Land",1985,29479,16640059,"Dresden","Görlitz-Land","31/12/85",NA,NA,NA,NA,NA,NA,NA,NA,NA,1985,1206,1,NA,NA,0,NA,NA,0,NA,1248,1186,"",NA,6,"6",6,223,145,1813,48,359,2,0,212.383479844,37,1,0,184.202777921,FALSE,0.0657550434709209,126,-0.0822674877625138,"Dresden _ 1985","Dresden",1985,1775.6,830.6,945,912.8,5.9,7.9,211,19979,97,2910,1399,"Dresden",NA,NA,NA,67773.6693917704,970,9871.4339020998,4745.7512127277,0.532214462716828,10.2914334244254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1186,8,145,48,3.39224532718206e-05,NA,NA,NA,NA,NA,NA,NA,NA,3.39224532718206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.950876957193737
"370","Görlitz-Land _ 1986","Görlitz-Land",1986,29257,16639877,"Dresden","Görlitz-Land","31/12/86",NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,1206,0,NA,NA,0,NA,NA,0,1742,1189,1129,"177000",16100,NA,NA,NA,NA,NA,NA,49,359,2,0,212.383479844,37,1,0,184.202777921,FALSE,0.0657550434709209,126,-0.0822674877625138,"Dresden _ 1986","Dresden",1986,1769,830.4,938.6,911.2,5.8,8,217,21113,97,2952,1433,"Dresden",NA,NA,NA,72163.9265816728,970,10089.8930170557,4897.97313463445,0.530582249858677,10.2838741402678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1129,NA,145,49,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.753078462634418
"371","Görlitz-Land _ 1987","Görlitz-Land",1987,28994,16661423,"Dresden","Görlitz-Land","31/12/87",NA,NA,NA,NA,NA,NA,NA,NA,"Kreis",1987,1206,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359,2,0,212.383479844,37,1,0,184.202777921,FALSE,0.0657550434709209,126,-0.0822674877625138,"Dresden _ 1987","Dresden",1987,1766.7,832.3,934.3,912.1,5.8,8.1,227,21568,97,3078,1445,"Dresden",NA,NA,NA,74387.8043733186,970,10615.9895150721,4983.78974960337,0.528839078507953,10.2748441910108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1157.5,NA,145,48.5,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.898930170557473
"372","Görlitz-Land _ 1988","Görlitz-Land",1988,29060,16674632,"Dresden","Görlitz-Land","31/12/88",NA,NA,NA,NA,NA,NA,NA,NA,"Kreis",1988,1206,3,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359,2,0,212.383479844,37,1,0,184.202777921,FALSE,0.0657550434709209,126,-0.0822674877625138,"Dresden _ 1988","Dresden",1988,1757.4,832,925.4,910.7,5.8,8.1,236,22237,96,3041,1368,"Dresden",NA,NA,NA,76520.9910529938,960,10464.5560908465,4707.50172057811,0.526573346989871,10.2771179371243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1157.5,NA,145,48.5,0.000103234686854783,NA,NA,NA,NA,NA,NA,NA,NA,10.3234686854783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","Görlitz _ 1983","Görlitz",1983,80216,16701487,"Dresden","Görlitz-Stadt","31/12/83",248,16,58,31,353,NA,NA,NA,NA,1983,1232,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,1,0,218.222698166,1,1,0,186.833828488,FALSE,0,726,-0.0480576986765121,"Dresden _ 1983","Dresden",1983,1796.3,836.5,959.9,913.4,6,7.8,196,19220,98,2866,1352,"Dresden",NA,NA,NA,23960.3071706393,980,3572.85329610053,1685.4492869253,0.534376217780994,11.2924782752038,NA,NA,353,248,248,29.4,8,353,16,248,2,1157.5,NA,145,48.5,NA,NA,0.003091652538147,0.00440061833050763,NA,0.00440061833050763,0.000366510421860975,0.000199461454074,9.97307270370001e-05,NA,NA,309.1652538147,440.061833050763,19.9461454074,NA,440.061833050763,36.6510421860975,19.9461454074,9.97307270370001,309.1652538147,NA
"374","Görlitz _ 1984","Görlitz",1984,79633,16659957,"Dresden","Görlitz-Stadt","31/12/84",216,13,57,19,275,NA,NA,NA,NA,1984,1232,2,14,21,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,1,0,218.222698166,1,1,0,186.833828488,FALSE,0,726,-0.0480576986765121,"Dresden _ 1984","Dresden",1984,1783.2,831.8,951.4,912.4,6,7.9,205,20044,97,2795,1227,"Dresden",NA,NA,NA,25170.4695289641,970,3509.85144349704,1540.81850489119,0.533535217586362,11.2851838587852,14,21,275,216,216,21,14,275,13,216,2,1157.5,NA,145,48.5,2.51152160536461e-05,0.000263709768563284,0.00271244333379378,0.00345334220737634,0.000175806512375523,0.00345334220737634,0.000263709768563284,0.0001632489043487,0.000175806512375523,2.51152160536461,26.3709768563284,271.244333379378,345.334220737634,16.32489043487,17.5806512375523,345.334220737634,26.3709768563284,16.32489043487,17.5806512375523,271.244333379378,-0.726787673282138
"375","Görlitz _ 1985","Görlitz",1985,79277,16640059,"Dresden","Görlitz-Stadt","31/12/85",235,15,47,22,319,NA,NA,NA,NA,1985,1232,8,7,31,1,NA,2,0,NA,1248,1186,"",NA,6,"6",6,223,145,1813,48,26,1,0,218.222698166,1,1,0,186.833828488,FALSE,0,726,-0.0480576986765121,"Dresden _ 1985","Dresden",1985,1775.6,830.6,945,912.8,5.9,7.9,211,19979,97,2910,1399,"Dresden",1553,NA,NA,25201.5086342823,970,3670.67371368745,1764.69846235352,0.532214462716828,11.2807033277228,7,31,319,235,235,31,7,319,15,235,2,1186,8,145,48,0.000100911992128865,0.00039103396949935,0.0029642897687854,0.00402386568613848,8.82979931127565e-05,0.00402386568613848,0.00039103396949935,0.000189209985241621,8.82979931127565e-05,10.0911992128865,39.103396949935,296.42897687854,402.386568613848,18.9209985241621,8.82979931127565,402.386568613848,39.103396949935,18.9209985241621,8.82979931127565,296.42897687854,-0.447050845754901
"376","Görlitz _ 1986","Görlitz",1986,78856,16639877,"Dresden","Görlitz-Stadt","31/12/86",251,14,46,22,333,NA,NA,NA,NA,1986,1232,5,6,28,1,NA,4,0,1742,1189,1129,"177000",16100,NA,NA,NA,NA,NA,NA,49,26,1,0,218.222698166,1,1,0,186.833828488,FALSE,0,726,-0.0480576986765121,"Dresden _ 1986","Dresden",1986,1769,830.4,938.6,911.2,5.8,8,217,21113,97,2952,1433,"Dresden",2943,"500<","100-250",26774.1199147814,970,3743.53251496398,1817.23648168814,0.530582249858677,11.2753786833453,6,28,333,251,251,28,6,333,14,251,4,1129,NA,145,49,6.34067160393629e-05,0.000355077609820432,0.00318301714517602,0.00422288728822157,7.60880592472355e-05,0.00422288728822157,0.000355077609820432,0.000177538804910216,7.60880592472355e-05,6.34067160393629,35.5077609820432,318.301714517602,422.288728822157,17.7538804910216,7.60880592472355,422.288728822157,35.5077609820432,17.7538804910216,7.60880592472355,318.301714517602,-0.53104935857815
"377","Görlitz _ 1987","Görlitz",1987,78484,16661423,"Dresden","Görlitz-Stadt","31/12/87",241,13,41,18,313,1987,31,12,NA,1987,1232,4,8,34,1,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,1,0,218.222698166,1,1,0,186.833828488,FALSE,0,726,-0.0480576986765121,"Dresden _ 1987","Dresden",1987,1766.7,832.3,934.3,912.1,5.8,8.1,227,21568,97,3078,1445,"Dresden",1827,NA,NA,27480.760409765,970,3921.81845981346,1841.13959533153,0.528839078507953,11.27065006134,8,34,313,241,241,34,8,313,13,241,1,1157.5,NA,145,48.5,5.09658019468936e-05,0.000433209316548596,0.00307068956730034,0.00398807400234443,0.000101931603893787,0.00398807400234443,0.000433209316548596,0.000165638856327404,0.000101931603893787,5.09658019468936,43.3209316548596,307.068956730034,398.807400234443,16.5638856327404,10.1931603893787,398.807400234443,43.3209316548596,16.5638856327404,10.1931603893787,307.068956730034,-0.47174596733286
"378","Görlitz _ 1988","Görlitz",1988,77609,16674632,"Dresden","Görlitz-Stadt","31/12/88",238,13,34,16,301,1988,31,12,NA,1988,1232,9,5,33,1,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,1,0,218.222698166,1,1,0,186.833828488,FALSE,0,726,-0.0480576986765121,"Dresden _ 1988","Dresden",1988,1757.4,832,925.4,910.7,5.8,8.1,236,22237,96,3041,1368,"Dresden",1570,"500<","250-500",28652.604723679,960,3918.35998402247,1762.68216315118,0.526573346989871,11.2594386788277,5,33,301,238,238,33,5,301,13,238,1,1157.5,NA,145,48.5,0.000115965931786262,0.000425208416549627,0.00306665464057004,0.00387841616307387,6.44255176590344e-05,0.00387841616307387,0.000425208416549627,0.000167506345913489,6.44255176590344e-05,11.5965931786262,42.5208416549627,306.665464057004,387.841616307387,16.7506345913489,6.44255176590344,387.841616307387,42.5208416549627,16.7506345913489,6.44255176590344,306.665464057004,NA
"379","Gotha _ 1983","Gotha",1983,145634,16701487,NA,NA,"1/1/1984",298,7,15,12,332,NA,NA,NA,NA,1983,905,NA,11,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,5,0,34.3526036086,4,0,1,262.532422787,FALSE,1,460,-0.0208469498910675,"Erfurt _ 1983","Erfurt",1983,1238.6,586.4,652.3,631.3,6.4,11.3,211,13111,106,2427,823,"Erfurt",NA,NA,NA,9002.7054121977,1060,1666.50644767019,565.115289012181,0.52664298401421,11.8888519039675,11,NA,332,298,298,51.75,11,332,7,298,0,690,NA,62,43.5,NA,NA,0.00204622546932722,0.0022796874356263,7.55318126261725e-05,0.0022796874356263,0.000355342845764039,4.80656989439279e-05,7.55318126261725e-05,NA,NA,204.622546932722,227.96874356263,4.80656989439279,7.55318126261725,227.96874356263,35.5342845764039,4.80656989439279,7.55318126261725,204.622546932722,NA
"380","Gotha _ 1984","Gotha",1984,145158,16659957,NA,NA,"1/1/1985",305,12,14,13,344,NA,NA,NA,NA,1984,905,20,7,59,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,5,0,34.3526036086,4,0,1,262.532422787,FALSE,1,460,-0.0208469498910675,"Erfurt _ 1984","Erfurt",1984,1237.1,586.4,650.7,637.4,6.4,11.4,223,14197,105,2331,823,"Erfurt",1670,"25-100","2.5-25",9780.37724410642,1050,1605.83639895838,566.968406839444,0.525988198205481,11.8855780833318,7,59,344,305,305,59,7,344,12,305,1,690,NA,62,43.5,0.00013778090081153,0.000406453657394012,0.00210115873737583,0.00236983149395831,4.82233152840353e-05,0.00236983149395831,0.000406453657394012,8.26685404869177e-05,4.82233152840353e-05,13.778090081153,40.6453657394012,210.115873737582,236.983149395831,8.26685404869177,4.82233152840353,236.983149395831,40.6453657394012,8.26685404869177,4.82233152840353,210.115873737582,-0.32684675281871
"381","Gotha _ 1985","Gotha",1985,144561,16640059,NA,NA,"31/12/85",350,14,16,11,391,NA,NA,NA,NA,1985,905,13,8,46,0,NA,3,0,NA,612,612,"",NA,4,"4",0,68,62,412,43,768,5,0,34.3526036086,4,0,1,262.532422787,FALSE,1,460,-0.0208469498910675,"Erfurt _ 1985","Erfurt",1985,1235.5,586.8,648.7,641.4,6.3,11.4,237,13900,105,2346,784,"Erfurt",1693,NA,NA,9615.31810100926,1050,1622.84433560919,542.331610877069,0.525050586806961,11.8814568427851,8,46,391,350,350,46,8,391,14,350,3,612,7,62,43,8.9927435477065e-05,0.000318204771688076,0.00242112326284406,0.00270474055934865,5.53399602935785e-05,0.00270474055934865,0.000318204771688076,9.68449305137624e-05,5.53399602935785e-05,8.9927435477065,31.8204771688076,242.112326284406,270.474055934865,9.68449305137623,5.53399602935785,270.474055934865,31.8204771688076,9.68449305137623,5.53399602935785,242.112326284406,-0.411275988922416
"382","Gotha _ 1986","Gotha",1986,143961,16639877,NA,NA,"30/09/1986",370,20,11,13,414,NA,NA,NA,NA,1986,905,14,10,45,0,NA,NA,0,1096,768,768,".",4010,NA,NA,NA,NA,NA,NA,44,768,5,0,34.3526036086,4,0,1,262.532422787,FALSE,1,460,-0.0208469498910675,"Erfurt _ 1986","Erfurt",1986,1235.8,588.4,647.3,642.6,6.2,11.3,246,13839,105,2326,757,"Erfurt",1735,"25-100","2.5-25",9613.02019296893,1050,1615.71536735644,525.836858593647,0.523790257323191,11.8772977085428,10,45,414,370,370,45,10,414,20,370,1.33333333333333,768,NA,62,44,9.72485603739902e-05,0.000312584658344968,0.00257014052416974,0.00287577885677371,6.9463257409993e-05,0.00287577885677371,0.000312584658344968,0.000138926514819986,6.9463257409993e-05,9.72485603739902,31.2584658344968,257.014052416974,287.577885677371,13.8926514819986,6.9463257409993,287.577885677371,31.2584658344968,13.8926514819986,6.9463257409993,257.014052416974,-0.415049702201839
"383","Gotha _ 1987","Gotha",1987,143791,16661423,NA,NA,"31/12/87",410,20,10,18,458,1987,31,12,NA,1987,905,11,8,57,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,5,0,34.3526036086,4,0,1,262.532422787,FALSE,1,460,-0.0208469498910675,"Erfurt _ 1987","Erfurt",1987,1238.1,591,647.2,645.9,6.2,11.3,258,14027,103,2366,777,"Erfurt",1852,NA,NA,9755.13071054517,1030,1645.44373430882,540.367616888401,0.52273645101365,11.8761161353842,8,57,458,410,410,57,8,458,20,410,1.33333333333333,690,NA,62,43.5,7.64999200228109e-05,0.000396408676481838,0.00285136065539568,0.00318517848822249,5.56363054711352e-05,0.00318517848822249,0.000396408676481838,0.000139090763677838,5.56363054711352e-05,7.64999200228109,39.6408676481838,285.136065539568,318.517848822249,13.9090763677838,5.56363054711352,318.517848822249,39.6408676481838,13.9090763677838,5.56363054711352,285.136065539568,-0.118087537596988
"384","Gotha _ 1988","Gotha",1988,143818,16674632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988,905,35,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,5,0,34.3526036086,4,0,1,262.532422787,FALSE,1,460,-0.0208469498910675,"Erfurt _ 1988","Erfurt",1988,1240.1,594.1,646.3,648.4,6.2,11.2,276,13916,202,2341,762,"Erfurt",1851,"25-100","2.5-25",9676.11842745692,2020,1627.75174178476,529.836320905589,0.521167647770341,11.8763038902881,NA,NA,NA,NA,346.6,51.75,8.8,387.8,14.6,346.6,1.33333333333333,690,NA,62,43.5,0.000243363139523565,NA,NA,NA,NA,0.00269646358592109,0.000359829784866985,0.000101517195344115,6.11884465087819e-05,24.3363139523565,NA,NA,NA,NA,NA,269.646358592109,35.9829784866985,10.1517195344115,6.11884465087819,240.999040453907,NA
"385","Gräfenhainichen _ 1983","Gräfenhainichen",1983,39507,16701487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1983,806,NA,3,17,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,465,3,0,106.787110825,4,0,1,106.883765038,FALSE,1,63,-0.000681061446877207,"Halle _ 1983","Halle ",1983,1810,854.2,955.8,925,6.2,9.5,184,19400,98,3440,1233,"Halle ",NA,NA,NA,49105.2218594173,980,8707.31769053585,3120.96590477637,0.528066298342541,10.5842331503783,3,17,NA,NA,153,17,3,168,0.5,153,0,418,NA,156,46,NA,0.000430303490520667,NA,NA,7.59359100918825e-05,0.00425241096514542,0.000430303490520667,1.26559850153137e-05,7.59359100918825e-05,NA,43.0303490520667,NA,NA,NA,7.59359100918825,425.241096514542,43.0303490520667,1.26559850153137,7.59359100918825,387.2731414686,NA
"386","Gräfenhainichen _ 1984","Gräfenhainichen",1984,39350,16659957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1984,806,3,1,38,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,465,3,0,106.787110825,4,0,1,106.883765038,FALSE,1,63,-0.000681061446877207,"Halle _ 1984","Halle ",1984,1800.8,850.7,950.1,927.2,6.2,9.6,190,21290,96,3497,1068,"Halle ",979,"250-500","100-250",54104.1931385006,960,8886.9123252859,2714.1041931385,0.527598844957797,10.5802512538455,1,38,NA,NA,153,38,1,168,0.5,153,0.5,418,NA,156,46,7.62388818297332e-05,0.00096569250317662,NA,NA,2.54129606099111e-05,0.00426937738246506,0.00096569250317662,1.27064803049555e-05,2.54129606099111e-05,7.62388818297332,96.569250317662,NA,NA,NA,2.54129606099111,426.937738246506,96.569250317662,1.27064803049555,2.54129606099111,388.818297331639,-0.397397929480852
"387","Gräfenhainichen _ 1985","Gräfenhainichen",1985,39084,16640059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985,806,2,NA,NA,0,0,1,0,NA,434,416,"",NA,4,"4",0,213,156,453,47,465,3,0,106.787110825,4,0,1,106.883765038,FALSE,1,63,-0.000681061446877207,"Halle _ 1985","Halle ",1985,1790.8,846.8,944.1,929,6.1,9.7,194,21385,96,3422,1086,"Halle ",774,NA,NA,54715.4845972777,960,8755.50097226486,2778.63064169481,0.527194549921823,10.5734684550642,NA,NA,NA,NA,153,26.25,3.25,168,0.5,153,1,416,7,156,47,5.11718350220039e-05,NA,NA,NA,NA,0.00429843414184833,0.000671630334663801,1.2792958755501e-05,8.31542319107563e-05,5.11718350220039,NA,NA,NA,NA,NA,429.843414184833,67.1630334663801,1.2792958755501,8.31542319107563,391.46453791833,-0.675984752223634
"388","Gräfenhainichen _ 1986","Gräfenhainichen",1986,39458,16639877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,806,2,4,25,0,NA,NA,0,900,435,420,"225795",9132,NA,NA,NA,NA,NA,NA,45,465,3,0,106.787110825,4,0,1,106.883765038,FALSE,1,63,-0.000681061446877207,"Halle _ 1986","Halle ",1986,1784,845.8,938.2,925.3,6.1,9.8,196,21119,94,3548,1109,"Halle ",913,"250-500","100-250",53522.7330325916,940,8991.83942419788,2810.58340513964,0.525896860986547,10.5829920940549,4,25,NA,NA,153,25,4,168,0.5,153,0.5,420,NA,156,45,5.06868062243398e-05,0.000633585077804248,NA,NA,0.00010137361244868,0.00425769172284454,0.000633585077804248,1.2671701556085e-05,0.00010137361244868,5.06868062243398,63.3585077804248,NA,NA,NA,10.137361244868,425.769172284454,63.3585077804248,1.2671701556085,10.137361244868,387.7540676162,0.956913314911473
"389","Gräfenhainichen _ 1987","Gräfenhainichen",1987,39527,16661423,"Halle","Gräfenhainichen","31/12/87",157,1,8,10,176,1987,31,12,"Kreis",1987,806,3,5,25,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,465,3,0,106.787110825,4,0,1,106.883765038,FALSE,1,63,-0.000681061446877207,"Halle _ 1987","Halle ",1987,1779.4,846.5,932.9,925.5,6.1,9.8,199,20420,94,3625,1202,"Halle ",721,NA,NA,51660.8900245402,940,9170.94644167278,3040.95934424571,0.524277846465101,10.584739261683,5,25,176,157,157,25,5,176,1,157,0.5,418,NA,156,46,7.5897487793154e-05,0.00063247906494295,0.00397196852784173,0.00445265261719837,0.00012649581298859,0.00445265261719837,0.00063247906494295,2.5299162597718e-05,0.00012649581298859,7.58974877931541,63.247906494295,397.196852784173,445.265261719837,2.5299162597718,12.649581298859,445.265261719837,63.247906494295,2.5299162597718,12.649581298859,397.196852784173,0.174869481473972
"390","Gräfenhainichen _ 1988","Gräfenhainichen",1988,39617,16674632,"Halle","Gräfenhainichen","31/12/88",149,0,5,6,160,1988,31,12,"Kreis",1988,806,1,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,465,3,0,106.787110825,4,0,1,106.883765038,FALSE,1,63,-0.000681061446877207,"Halle _ 1988","Halle ",1988,1776.5,848.6,927.9,924.9,6.1,9.7,205,20021,92,3795,1198,"Halle ",707,"250-500","100-250",50536.3858949441,920,9579.2210414721,3023.95436302597,0.52231916690121,10.587013598052,NA,NA,160,149,149,26.25,3.25,160,0,149,0.5,418,NA,156,46,2.52416891738395e-05,NA,0.00376101168690209,0.00403867026781432,NA,0.00403867026781432,0.000662594340813287,0,8.20354898149784e-05,2.52416891738395,NA,376.101168690209,403.867026781432,0,NA,403.867026781432,66.2594340813287,0,8.20354898149784,376.101168690209,NA
"391","Gransee _ 1983","Gransee",1983,44404,16701487,"Potsdam","Gransee","31/12/1983",172,1,3,2,178,1983,31,12,"Kreis",1983,403,NA,3,25,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,945,3,0,107.145846465,6,0,1,59.6293391437,FALSE,1,46,-0.0323241219861279,"Potsdam _ 1983","Potsdam",1983,1121.9,533.8,588.1,530.9,7.6,16.2,204,11106,117,1003,300,"Potsdam",NA,NA,NA,25011.2602468246,1170,2258.80551301684,675.614809476624,0.524200017826901,10.7010848344525,3,25,178,172,172,25,3,178,1,172,0.5,661.5,NA,100,34.5,NA,0.00056301234123052,0.00387352490766598,0.0040086478695613,6.75614809476624e-05,0.0040086478695613,0.00056301234123052,2.25204936492208e-05,6.75614809476624e-05,NA,56.301234123052,387.352490766598,400.86478695613,2.25204936492208,6.75614809476624,400.86478695613,56.301234123052,2.25204936492208,6.75614809476624,387.352490766598,NA
"392","Gransee _ 1984","Gransee",1984,44366,16659957,"Potsdam","Gransee","31/12/84",187,1,5,2,195,1984,31,12,"Kreis",1984,403,5,5,36,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,945,3,0,107.145846465,6,0,1,59.6293391437,FALSE,1,46,-0.0323241219861279,"Potsdam _ 1984","Potsdam",1984,1121.5,534.9,586.6,538.2,7.5,16.2,213,11411,118,920,104,"Potsdam",1358,"2.5-25","2.5-25",25720.146057792,1180,2073.6600099175,234.413740251544,0.523049487293803,10.7002286893062,5,36,195,187,187,36,5,195,1,187,0.5,661.5,NA,100,34.5,0.000112698913582473,0.000811432177793806,0.00421493936798449,0.00439525762971645,0.000112698913582473,0.00439525762971645,0.000811432177793806,2.25397827164946e-05,0.000112698913582473,11.2698913582473,81.1432177793806,421.493936798449,439.525762971645,2.25397827164946,11.2698913582473,439.525762971645,81.1432177793806,2.25397827164946,11.2698913582473,421.493936798449,-0.085577875867039
"393","Gransee _ 1985","Gransee",1985,44317,16640059,"Potsdam","Gransee","31/12/85",177,0,5,0,182,1985,31,12,"Kreis",1985,403,1,4,23,0,0,0,0,NA,842,785,"",NA,0,"0",0,167,100,538,35,945,3,0,107.145846465,6,0,1,59.6293391437,FALSE,1,46,-0.0323241219861279,"Potsdam _ 1985","Potsdam",1985,1121.1,536.1,585,542.5,7.4,16.3,221,10938,117,965,296,"Potsdam",1111,NA,NA,24681.2735519101,1170,2177.4939639416,667.915246970688,0.521808937650522,10.6991236295994,4,23,182,177,177,23,4,182,0,177,0,785,2,100,35,2.25647042895503e-05,0.000518988198659657,0.0039939526592504,0.00410677618069815,9.02588171582011e-05,0.00410677618069815,0.000518988198659657,0,9.02588171582011e-05,2.25647042895503,51.8988198659657,399.39526592504,410.677618069815,0,9.02588171582011,410.677618069815,51.8988198659657,0,9.02588171582011,399.39526592504,-0.110444935310824
"394","Gransee _ 1986","Gransee",1986,44056,16639877,"Potsdam","Gransee","31/12/86",105,0,3,0,108,1986,31,12,"Kreis",1986,403,2,3,20,0,1,2,0,839,599,538,"122000",7774,NA,NA,NA,NA,NA,NA,34,945,3,0,107.145846465,6,0,1,59.6293391437,FALSE,1,46,-0.0323241219861279,"Potsdam _ 1986","Potsdam",1986,1121.6,538.3,583.4,545.5,7.3,16.4,225,10976,114,1037,302,"Potsdam",1114,"2.5-25","2.5-25",24913.7461412747,1140,2353.82240784456,685.491193027057,0.520149786019972,10.6932168309423,3,20,108,105,105,20,3,108,0,105,2,538,NA,100,34,4.53967677501362e-05,0.000453967677501362,0.00238333030688215,0.00245142545850735,6.80951516252043e-05,0.00245142545850735,0.000453967677501362,0,6.80951516252043e-05,4.53967677501362,45.3967677501362,238.333030688215,245.142545850735,0,6.80951516252043,245.142545850735,45.3967677501362,0,6.80951516252043,238.333030688215,-0.588938781957262
